Paint_ID,Pro_Acryl_Paint_Name,Filled_Hex,Filled_R,Filled_G,Filled_B,Filled_RGB,GW_Match_Name,GW_Product_Line,GW_Paint_ID,GW_Hex,GW_RGB,Comparison_Tool_Page,Match_Distance,Match_Confidence,_exact_key,_loose_key,Duplicate_Type,Registry_File,Company,Brand,Product_Line,Product_Line_Code,Paint_Code,Paint_Name,Normalized_Name,Hex,R,G,B,RGB,Paint_Type,Status,Source,Notes,Swatch,GW_Match_Paint_ID,GW_Match_Product_Line,GW_Match_Paint_Type,GW_Match_Hex,GW_Match_RGB,Comparison_Page,Match_Method,AK_Match_Code,AK_Match_Name,Vallejo_Model_Match_Code,Vallejo_Model_Match_Name,Vallejo_Game_Match_Code,Vallejo_Game_Match_Name,Match_Source,Review_Flag,Review_Notes,Normalized_Paint_Type_Helper,Speedpaint_Match_Count,Speedpaint_Resolved_Count,Speedpaint_Hex_Fill_Source,Top_Match_Company,Top_Match_Brand,Top_Match_Product_Line,Top_Match_Paint_Type,Top_Match_Paint_ID,Top_Match_Name,Top_Match_Hex,Top_Match_RGB,Top_Match_Similarity,AP_Internal_Match_Paint_ID,AP_Internal_Match_Name,AP_Internal_Match_Product_Line,AP_Internal_Match_Hex,AP_Internal_Match_RGB,AP_Internal_Match_Similarity,Pro_Acryl_Match_Paint_ID,Pro_Acryl_Match_Name,Pro_Acryl_Match_Hex,Pro_Acryl_Match_RGB,Pro_Acryl_Match_Similarity,Speedpaint_Data_Source,AK_Match_Paint_ID,AK_Match_Hex,AK_Match_RGB,AK_Match_Similarity,Vallejo_Model_Match_Paint_ID,Vallejo_Model_Match_Hex,Vallejo_Model_Match_RGB,Vallejo_Model_Match_Similarity,Vallejo_Game_Match_Paint_ID,Vallejo_Game_Match_Hex,Vallejo_Game_Match_RGB,Vallejo_Game_Match_Similarity,GW_Match_Paint_ID.1,GW_Match_Name.1,GW_Match_Product_Line.1,GW_Match_Hex.1,GW_Match_RGB.1,GW_RGB_Distance,Match_Confidence.1,GW_Match_Method,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
PA_PRO_ACRYL_SKY_BLUE,Sky Blue,#396F9E,57.0,111.0,158.0,"57,111,158",Caledor Sky,Base,GW_BASE_CALEDOR_SKY,#396F9E,"57,111,158",11.0,771.7,Low/manual audit,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_WHITE_BLUE,White Blue,#00A5B9,0.0,165.0,185.0,"0,165,185",Ahriman Blue,Layer,GW_LAYER_AHRIMAN_BLUE,#00A5B9,"0,165,185",12.0,771.7,Low/manual audit,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_BLUE_BLACK,Blue Black,#33A2CF,51.0,162.0,207.0,"51,162,207",Lothern Blue,Layer,GW_LAYER_LOTHERN_BLUE,#33A2CF,"51,162,207",12.0,517.0,Medium,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_DARK_GREY_BLUE,Dark Grey Blue,#33A2CF,51.0,162.0,207.0,"51,162,207",Lothern Blue,Layer,GW_LAYER_LOTHERN_BLUE,#33A2CF,"51,162,207",12.0,758.6,Low/manual audit,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_DARK_TURQUOISE,Dark Turquoise,#18ABCC,24.0,171.0,204.0,"24,171,204",Thousand Sons Blue,Base,GW_BASE_THOUSAND_SONS_BLUE,#18ABCC,"24,171,204",12.0,334.0,High,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_TURQUOISE,Turquoise,#329B8D,50.0,155.0,141.0,"50,155,141",Temple Guard Blue,Layer,GW_LAYER_TEMPLE_GUARD_BLUE,#329B8D,"50,155,141",13.0,334.5,High,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_DARK_SEA_BEN,Dark Sea Ben,#0C6A74,12.0,106.0,116.0,"12,106,116",Sotek Green,Layer,GW_LAYER_SOTEK_GREEN,#0C6A74,"12,106,116",13.0,863.9,Low/manual audit,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_DARK_JADE,Dark Jade,#0C6A74,12.0,106.0,116.0,"12,106,116",Sotek Green,Layer,GW_LAYER_SOTEK_GREEN,#0C6A74,"12,106,116",13.0,1037.1,Low/manual audit,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_BRIGHT_PALE_GREEN,Bright Pale Green,#028D66,2.0,141.0,102.0,"2,141,102",Kabalite Green,Layer,GW_LAYER_KABALITE_GREEN,#028D66,"2,141,102",14.0,518.5,Medium,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_BRIGHT_JADE,Bright Jade,#028D66,2.0,141.0,102.0,"2,141,102",Kabalite Green,Layer,GW_LAYER_KABALITE_GREEN,#028D66,"2,141,102",14.0,1020.0,Low/manual audit,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_JADE,Jade,#00401E,0.0,64.0,30.0,"0,64,30",Caliban Green,Base,GW_BASE_CALIBAN_GREEN,#00401E,"0,64,30",14.0,1245.6,Low/manual audit,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_DARK_EMERALD,Dark Emerald,#00401E,0.0,64.0,30.0,"0,64,30",Caliban Green,Base,GW_BASE_CALIBAN_GREEN,#00401E,"0,64,30",14.0,1245.6,Low/manual audit,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_GREEN_OXIDE,Green Oxide,#84C2A9,132.0,194.0,169.0,"132,194,169",Gauss Blaster Green,Layer,GW_LAYER_GAUSS_BLASTER_GREEN,#84C2A9,"132,194,169",14.0,530.9,Medium,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_GREEN,Green,#00401E,0.0,64.0,30.0,"0,64,30",Caliban Green,Base,GW_BASE_CALIBAN_GREEN,#00401E,"0,64,30",15.0,1068.1,Low/manual audit,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_BRIGHT_GREEN,Bright Green,#52B246,82.0,178.0,70.0,"82,178,70",Moot Green,Layer,GW_LAYER_MOOT_GREEN,#52B246,"82,178,70",15.0,1369.5,Low/manual audit,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_BLACK_GREEN,Black Green,#00401E,0.0,64.0,30.0,"0,64,30",Caliban Green,Base,GW_BASE_CALIBAN_GREEN,#00401E,"0,64,30",15.0,400.9,Medium,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_BRIGHT_YELLOW_GREEN,Bright Yellow Green,#00401E,0.0,64.0,30.0,"0,64,30",Caliban Green,Base,GW_BASE_CALIBAN_GREEN,#00401E,"0,64,30",15.0,380.5,High,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_FADED_GREEN,Faded Green,#5F936F,95.0,147.0,111.0,"95,147,111",Skarsnik Green,Layer,GW_LAYER_SKARSNIK_GREEN,#5F936F,"95,147,111",16.0,501.4,Medium,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_YELLOW_GREEN,Yellow Green,#849B63,132.0,155.0,99.0,"132,155,99",Nurgling Green,Dry,GW_DRY_NURGLING_GREEN,#849B63,"132,155,99",16.0,656.3,Medium,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_CAMO_GREEN,Camo Green,#51702D,81.0,112.0,45.0,"81,112,45",Loren Forest,Layer,GW_LAYER_LOREN_FOREST,#51702D,"81,112,45",16.0,330.0,High,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_KHAKI,Khaki,#9EA94B,158.0,169.0,75.0,"158,169,75",Ogryn Camo,Layer,GW_LAYER_OGRYN_CAMO,#9EA94B,"158,169,75",17.0,1037.1,Low/manual audit,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_DARK_YELLOW_GREEN,Dark Yellow Green,#758E3A,117.0,142.0,58.0,"117,142,58",Elysian Green,Layer,GW_LAYER_ELYSIAN_GREEN,#758E3A,"117,142,58",17.0,334.5,High,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_DARK_CAMO_GREEN,Dark Camo Green,#9EA94B,158.0,169.0,75.0,"158,169,75",Ogryn Camo,Layer,GW_LAYER_OGRYN_CAMO,#9EA94B,"158,169,75",17.0,381.5,High,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_IVORY,Ivory,#CDCEBE,205.0,206.0,190.0,"205,206,190",Pallid Wych Flesh,Layer,GW_LAYER_PALLID_WYCH_FLESH,#CDCEBE,"205,206,190",18.0,326.6,High,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_BRIGHT_IVORY,Bright Ivory,#CDCEBE,205.0,206.0,190.0,"205,206,190",Pallid Wych Flesh,Layer,GW_LAYER_PALLID_WYCH_FLESH,#CDCEBE,"205,206,190",18.0,1354.9,Low/manual audit,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_HEAVY_WARM_WHITE_SATIN,Heavy Warm White (satin),#D4D3A3,212.0,211.0,163.0,"212,211,163",Screaming Skull,Layer,GW_LAYER_SCREAMING_SKULL,#D4D3A3,"212,211,163",18.0,400.5,Medium,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_DARK_IVORY,Dark Ivory,#CDCEBE,205.0,206.0,190.0,"205,206,190",Pallid Wych Flesh,Layer,GW_LAYER_PALLID_WYCH_FLESH,#CDCEBE,"205,206,190",18.0,656.3,Medium,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_BONE_SATIN,Bone (satin),#A29E92,162.0,158.0,146.0,"162,158,146",Rakarth Flesh,Base,GW_BASE_RAKARTH_FLESH,#A29E92,"162,158,146",18.0,330.0,High,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_OLIVE_FLESH,Olive Flesh,#CBB48B,203.0,180.0,139.0,"203,180,139",Flayed One Flesh,Layer,GW_LAYER_FLAYED_ONE_FLESH,#CBB48B,"203,180,139",21.0,664.3,Medium,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_BRIGHT_YELLOW_OCHRE,Bright Yellow Ochre,#8B5910,139.0,89.0,16.0,"139,89,16",Balor Brown,Layer,GW_LAYER_BALOR_BROWN,#8B5910,"139,89,16",19.0,765.8,Low/manual audit,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_YELLOW_OCHRE,Yellow Ochre,#DCA026,220.0,160.0,38.0,"220,160,38",Zamesi Desert,Layer,GW_LAYER_ZAMESI_DESERT,#DCA026,"220,160,38",19.0,883.0,Low/manual audit,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_DARK_GREEN_BROWN,Dark Green Brown,#72481E,114.0,72.0,30.0,"114,72,30",XV-88,Base,GW_BASE_XV_88,#72481E,"114,72,30",19.0,778.1,Low/manual audit,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_DARK_GOLDEN_BROWN,Dark Golden Brown,#72481E,114.0,72.0,30.0,"114,72,30",XV-88,Base,GW_BASE_XV_88,#72481E,"114,72,30",19.0,530.5,Medium,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_DRAB_BROWN,Drab Brown,#72481E,114.0,72.0,30.0,"114,72,30",XV-88,Base,GW_BASE_XV_88,#72481E,"114,72,30",19.0,864.2,Low/manual audit,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_CARAMEL_BROWN,Caramel Brown,#72481E,114.0,72.0,30.0,"114,72,30",XV-88,Base,GW_BASE_XV_88,#72481E,"114,72,30",19.0,654.2,Medium,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_RED_OXIDE,Red Oxide,#B36853,179.0,104.0,83.0,"179,104,83",Deathclaw Brown,Layer,GW_LAYER_DEATHCLAW_BROWN,#B36853,"179,104,83",20.0,419.0,Medium,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_DARK_FLESH,Dark Flesh,#904A0F,144.0,74.0,15.0,"144,74,15",Skrag Brown,Layer,GW_LAYER_SKRAG_BROWN,#904A0F,"144,74,15",20.0,800.0,Low/manual audit,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_MAHOGANY,Mahogany,#493335,73.0,51.0,53.0,"73,51,53",Rhinox Hide,Base,GW_BASE_RHINOX_HIDE,#493335,"73,51,53",20.0,769.2,Low/manual audit,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_BURNT_SIENNA,Burnt Sienna,#5D000A,93.0,0.0,10.0,"93,0,10",Doombull Brown,Layer,GW_LAYER_DOOMBULL_BROWN,#5D000A,"93,0,10",20.0,506.7,Medium,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_GOLDEN_BROWN,Golden Brown,#D7A767,215.0,167.0,103.0,"215,167,103",Ungor Flesh,Layer,GW_LAYER_UNGOR_FLESH,#D7A767,"215,167,103",20.0,330.0,High,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_WARM_FLESH,Warm Flesh,#CBB48B,203.0,180.0,139.0,"203,180,139",Flayed One Flesh,Layer,GW_LAYER_FLAYED_ONE_FLESH,#CBB48B,"203,180,139",21.0,530.7,Medium,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_BEIGE_RED,Beige Red,#D7A767,215.0,167.0,103.0,"215,167,103",Ungor Flesh,Layer,GW_LAYER_UNGOR_FLESH,#D7A767,"215,167,103",21.0,865.4,Low/manual audit,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_DARK_WARM_FLESH,Dark Warm Flesh,#AE6B4E,174.0,107.0,78.0,"174,107,78",Ratskin Flesh,Base,GW_BASE_RATSKIN_FLESH,#AE6B4E,"174,107,78",21.0,419.0,Medium,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_TAN_FLESH,Tan Flesh,#845045,132.0,80.0,69.0,"132,80,69",Bugman‘s Glow,Base,GW_BASE_BUGMAN_S_GLOW,#845045,"132,80,69",22.0,335.2,High,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_ADVANCED_FLESH_TONE,Advanced Flesh Tone,#AE6B4E,174.0,107.0,78.0,"174,107,78",Ratskin Flesh,Base,GW_BASE_RATSKIN_FLESH,#AE6B4E,"174,107,78",21.0,334.5,High,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_BRIGHT_SHADOW_FLESH,Bright Shadow Flesh,#AE6B4E,174.0,107.0,78.0,"174,107,78",Ratskin Flesh,Base,GW_BASE_RATSKIN_FLESH,#AE6B4E,"174,107,78",22.0,322.5,High,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_SHADOW_FLESH,Shadow Flesh,#AE6B4E,174.0,107.0,78.0,"174,107,78",Ratskin Flesh,Base,GW_BASE_RATSKIN_FLESH,#AE6B4E,"174,107,78",22.0,800.0,Low/manual audit,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_WARM_BROWN,Warm Brown,#654641,101.0,70.0,65.0,"101,70,65",Gorthor Brown,Layer,GW_LAYER_GORTHOR_BROWN,#654641,"101,70,65",23.0,532.6,Medium,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_BLACK_BROWN,Black Brown,#493335,73.0,51.0,53.0,"73,51,53",Rhinox Hide,Base,GW_BASE_RHINOX_HIDE,#493335,"73,51,53",23.0,400.0,Medium,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_LIGHT_UMBER,Light Umber,#654641,101.0,70.0,65.0,"101,70,65",Gorthor Brown,Layer,GW_LAYER_GORTHOR_BROWN,#654641,"101,70,65",23.0,334.5,High,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_DARK_UMBER,Dark Umber,#650A09,101.0,10.0,9.0,"101,10,9",Mournfang Brown,Base,GW_BASE_MOURNFANG_BROWN,#650A09,"101,10,9",23.0,381.1,High,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA_PRO_ACRYL_RED_GREY,Red Grey,#A29E92,162.0,158.0,146.0,"162,158,146",Rakarth Flesh,Base,GW_BASE_RAKARTH_FLESH,#A29E92,"162,158,146",24.0,400.0,Medium,||,|,Exact: Company + Product_Line + Paint_Name,AK_Interactive_registry_26.0.7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
