Paint_ID,Company,Brand,Product_Line,Product_Line_Code,Paint_Code,Paint_Name,Normalized_Name,Hex,R,G,B,RGB,Paint_Type,Status,Source,Notes,Swatch
GW_TECHNICAL_ASTROGRANITE,Games Workshop,Citadel,Technical,TECHNICAL,,Astrogranite,ASTROGRANITE,#787878,120,120,120,"120, 120, 120",Technical,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_TECHNICAL_BLOOD_FOR_THE_BLOOD_GOD,Games Workshop,Citadel,Technical,TECHNICAL,,Blood For The Blood God,BLOOD_FOR_THE_BLOOD_GOD,#581011,88,16,17,"88, 16, 17",Technical,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_TECHNICAL_CONTRAST_MEDIUM,Games Workshop,Citadel,Technical,TECHNICAL,,Contrast Medium,CONTRAST_MEDIUM,,,,,,Technical,Active,N/A - Non-color Product,Active item from Warhammer.com paint listing. Price: £4.75. | Medium; no meaningful color distance target. Leave blank intentionally.,
GW_TECHNICAL_LAHMIAN_MEDIUM,Games Workshop,Citadel,Technical,TECHNICAL,,Lahmian Medium,LAHMIAN_MEDIUM,#F5EDE2,245,237,226,"245, 237, 226",Technical,Active,Comparison Hex Pull,Active item from Warhammer.com paint listing. Price: £4.75. | Duncan Rhodes/Citadel comparison chart direct hex,#F5EDE2
GW_TECHNICAL_MARTIAN_IRONCRUST,Games Workshop,Citadel,Technical,TECHNICAL,,Martian Ironcrust,MARTIAN_IRONCRUST,#F5945D,245,148,93,"245, 148, 93",Technical,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_TECHNICAL_MARTIAN_IRONEARTH,Games Workshop,Citadel,Technical,TECHNICAL,,Martian Ironearth,MARTIAN_IRONEARTH,#935442,147,84,66,"147, 84, 66",Technical,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_TECHNICAL_MORDANT_EARTH,Games Workshop,Citadel,Technical,TECHNICAL,,Mordant Earth,MORDANT_EARTH,#33312D,51,49,45,"51, 49, 45",Technical,Active,Comparison Hex Pull,Active item from Warhammer.com paint listing. Price: £4.75. | Comparison-derived technical texture: dark cracked earth; using documented Dryad Bark dark earth hex,#33312D
GW_TECHNICAL_NIHILAKH_OXIDE,Games Workshop,Citadel,Technical,TECHNICAL,,Nihilakh Oxide,NIHILAKH_OXIDE,#85B59D,133,181,157,"133, 181, 157",Technical,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_TECHNICAL_SOULSTONE_BLUE,Games Workshop,Citadel,Technical,TECHNICAL,,Soulstone Blue,SOULSTONE_BLUE,#294C86,41,76,134,"41, 76, 134",Technical,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_TECHNICAL_SPIRITSTONE_RED,Games Workshop,Citadel,Technical,TECHNICAL,,Spiritstone Red,SPIRITSTONE_RED,#FD5D3D,253,93,61,"253, 93, 61",Technical,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_TECHNICAL_STIRLAND_MUD,Games Workshop,Citadel,Technical,TECHNICAL,,Stirland Mud,STIRLAND_MUD,#473300,71,51,0,"71, 51, 0",Technical,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_TECHNICAL_STORMSHIELD,Games Workshop,Citadel,Technical,TECHNICAL,,Stormshield,STORMSHIELD,,,,,,Technical,Active,N/A - Non-color Product,Active item from Warhammer.com paint listing. Price: £4.75. | Varnish/technical medium; no meaningful color distance target. Leave blank intentionally.,
GW_TECHNICAL_TESSERACT_GLOW,Games Workshop,Citadel,Technical,TECHNICAL,,Tesseract Glow,TESSERACT_GLOW,#A9D171,169,209,113,"169, 209, 113",Technical,Active,Comparison Hex Pull,Active item from Warhammer.com paint listing. Price: £4.75. | Comparison-derived technical effect: bright yellow-green glow; using documented Bilious/Yellow Green family,#A9D171
GW_TECHNICAL_TYPHUS_CORROSION,Games Workshop,Citadel,Technical,TECHNICAL,,Typhus Corrosion,TYPHUS_CORROSION,#453F31,69,63,49,"69, 63, 49",Technical,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_TECHNICAL_VALHALLAN_BLIZZARD,Games Workshop,Citadel,Technical,TECHNICAL,,Valhallan Blizzard,VALHALLAN_BLIZZARD,#FDF9EE,253,249,238,"253, 249, 238",Technical,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_TECHNICAL_WAYSTONE_GREEN,Games Workshop,Citadel,Technical,TECHNICAL,,Waystone Green,WAYSTONE_GREEN,#018675,1,134,117,"1, 134, 117",Technical,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_AIR_ABADDON_BLACK,Games Workshop,Citadel,Air,AIR,,Abaddon Black,ABADDON_BLACK,#000000,0,0,0,"0, 0, 0",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_ADMINISTRATUM_GREY,Games Workshop,Citadel,Air,AIR,,Administratum Grey,ADMINISTRATUM_GREY,#909691,144,150,145,"144, 150, 145",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_AIR_CASTE_THINNER,Games Workshop,Citadel,Air,AIR,,Air Caste Thinner,AIR_CASTE_THINNER,,,,,,Air,Active,N/A - Non-color Product,Active item from Warhammer.com paint listing. Price: £4.75. | Thinner; no meaningful color distance target. Leave blank intentionally.,
GW_AIR_ANGRON_RED_CLEAR,Games Workshop,Citadel,Air,AIR,,Angron Red Clear,ANGRON_RED_CLEAR,#C2191F,194,25,31,"194, 25, 31",Air,Active,Comparison Hex Pull,Active item from Warhammer.com paint listing. Price: £4.75. | Comparison-derived clear red: using documented Evil Sunz Scarlet/Blood Red family,#C2191F
GW_AIR_AVERLAND_SUNSET,Games Workshop,Citadel,Air,AIR,,Averland Sunset,AVERLAND_SUNSET,#FBB81E,251,184,30,"251, 184, 30",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_BALTHASAR_GOLD,Games Workshop,Citadel,Air,AIR,,Balthasar Gold,BALTHASAR_GOLD,#8F5F45,143,95,69,"143, 95, 69",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_BANEBLADE_BROWN,Games Workshop,Citadel,Air,AIR,,Baneblade Brown,BANEBLADE_BROWN,#8F7D69,143,125,105,"143, 125, 105",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_CALIBAN_GREEN,Games Workshop,Citadel,Air,AIR,,Caliban Green,CALIBAN_GREEN,#003D15,0,61,21,"0, 61, 21",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_CALTH_BLUE_CLEAR,Games Workshop,Citadel,Air,AIR,,Calth Blue Clear,CALTH_BLUE_CLEAR,#0D407F,13,64,127,"13, 64, 127",Air,Active,Comparison Hex Pull,Active item from Warhammer.com paint listing. Price: £4.75. | Comparison-derived clear blue: using documented Macragge Blue family,#0D407F
GW_AIR_CASTELLAN_GREEN,Games Workshop,Citadel,Air,AIR,,Castellan Green,CASTELLAN_GREEN,#264715,38,71,21,"38, 71, 21",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_CORVUS_BLACK,Games Workshop,Citadel,Air,AIR,,Corvus Black,CORVUS_BLACK,#171314,23,19,20,"23, 19, 20",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_DAWNSTONE,Games Workshop,Citadel,Air,AIR,,Dawnstone,DAWNSTONE,#6A7068,106,112,104,"106, 112, 104",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_DEATHWORLD_FOREST,Games Workshop,Citadel,Air,AIR,,Deathworld Forest,DEATHWORLD_FOREST,#556229,85,98,41,"85, 98, 41",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_EIDOLON_PURPLE_CLEAR,Games Workshop,Citadel,Air,AIR,,Eidolon Purple Clear,EIDOLON_PURPLE_CLEAR,#471F5F,71,31,95,"71, 31, 95",Air,Active,Comparison Hex Pull,Active item from Warhammer.com paint listing. Price: £4.75. | Comparison-derived clear purple: using documented Xereus Purple family,#471F5F
GW_AIR_ELYSIAN_GREEN,Games Workshop,Citadel,Air,AIR,,Elysian Green,ELYSIAN_GREEN,#6B8D37,107,141,55,"107, 141, 55",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_EVIL_SUNZ_SCARLET,Games Workshop,Citadel,Air,AIR,,Evil Sunz Scarlet,EVIL_SUNZ_SCARLET,#C01510,192,21,16,"192, 21, 16",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_FENRISIAN_GREY,Games Workshop,Citadel,Air,AIR,,Fenrisian Grey,FENRISIAN_GREY,#6E95B3,110,149,179,"110, 149, 179",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_FLASH_GITZ_YELLOW,Games Workshop,Citadel,Air,AIR,,Flash Gitz Yellow,FLASH_GITZ_YELLOW,#FFF301,255,243,1,"255, 243, 1",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_GREY_KNIGHTS_STEEL,Games Workshop,Citadel,Air,AIR,,Grey Knights Steel,GREY_KNIGHTS_STEEL,#7F8E99,127,142,153,"127, 142, 153",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_KANTOR_BLUE,Games Workshop,Citadel,Air,AIR,,Kantor Blue,KANTOR_BLUE,#02134E,2,19,78,"2, 19, 78",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_KHORNE_RED,Games Workshop,Citadel,Air,AIR,,Khorne Red,KHORNE_RED,#660001,102,0,1,"102, 0, 1",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_KISLEV_FLESH,Games Workshop,Citadel,Air,AIR,,Kislev Flesh,KISLEV_FLESH,#D1A571,209,165,113,"209, 165, 113",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_LEADBELCHER,Games Workshop,Citadel,Air,AIR,,Leadbelcher,LEADBELCHER,#5B5F61,91,95,97,"91, 95, 97",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_LOTHERN_BLUE,Games Workshop,Citadel,Air,AIR,,Lothern Blue,LOTHERN_BLUE,#2B9BCD,43,155,205,"43, 155, 205",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_MACRAGGE_BLUE,Games Workshop,Citadel,Air,AIR,,Macragge Blue,MACRAGGE_BLUE,#0D3E7C,13,62,124,"13, 62, 124",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_MECHANICUS_STANDARD_GREY,Games Workshop,Citadel,Air,AIR,,Mechanicus Standard Grey,MECHANICUS_STANDARD_GREY,#39484A,57,72,74,"57, 72, 74",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_MEPHISTON_RED,Games Workshop,Citadel,Air,AIR,,Mephiston Red,MEPHISTON_RED,#960D09,150,13,9,"150, 13, 9",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_MOOT_GREEN,Games Workshop,Citadel,Air,AIR,,Moot Green,MOOT_GREEN,#3DAF44,61,175,68,"61, 175, 68",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_MORTARION_GREEN_CLEAR,Games Workshop,Citadel,Air,AIR,,Mortarion Green Clear,MORTARION_GREEN_CLEAR,#1E7331,30,115,49,"30, 115, 49",Air,Active,Comparison Hex Pull,Active item from Warhammer.com paint listing. Price: £4.75. | Comparison-derived clear green: using documented Warpstone Glow family,#1E7331
GW_AIR_MOURNFANG_BROWN,Games Workshop,Citadel,Air,AIR,,Mournfang Brown,MOURNFANG_BROWN,#490F06,73,15,6,"73, 15, 6",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_NIGHT_LORDS_BLUE,Games Workshop,Citadel,Air,AIR,,Night Lords Blue,NIGHT_LORDS_BLUE,#002B5C,0,43,92,"0, 43, 92",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_OGRYN_CAMO,Games Workshop,Citadel,Air,AIR,,Ogryn Camo,OGRYN_CAMO,#97A649,151,166,73,"151, 166, 73",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_PHALANX_YELLOW,Games Workshop,Citadel,Air,AIR,,Phalanx Yellow,PHALANX_YELLOW,#FFE200,255,226,0,"255, 226, 0",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_PHOENICIAN_PURPLE,Games Workshop,Citadel,Air,AIR,,Phoenician Purple,PHOENICIAN_PURPLE,#450052,69,0,82,"69, 0, 82",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_RUNEFANG_STEEL,Games Workshop,Citadel,Air,AIR,,Runefang Steel,RUNEFANG_STEEL,#A0A7AB,160,167,171,"160, 167, 171",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_RUSS_GREY,Games Workshop,Citadel,Air,AIR,,Russ Grey,RUSS_GREY,#4F7185,79,113,133,"79, 113, 133",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_TEMPLE_GUARD_BLUE,Games Workshop,Citadel,Air,AIR,,Temple Guard Blue,TEMPLE_GUARD_BLUE,#239489,35,148,137,"35, 148, 137",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_THALLAX_GOLD,Games Workshop,Citadel,Air,AIR,,Thallax Gold,THALLAX_GOLD,#DB7B38,219,123,56,"219, 123, 56",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_THE_FANG,Games Workshop,Citadel,Air,AIR,,The Fang,THE_FANG,#405B71,64,91,113,"64, 91, 113",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_TROLL_SLAYER_ORANGE,Games Workshop,Citadel,Air,AIR,,Troll Slayer Orange,TROLL_SLAYER_ORANGE,#F26C23,242,108,35,"242, 108, 35",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_TYPHON_ASH,Games Workshop,Citadel,Air,AIR,,Typhon Ash,TYPHON_ASH,#E4D8C2,228,216,194,"228, 216, 194",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_ULTHUAN_GREY,Games Workshop,Citadel,Air,AIR,,Ulthuan Grey,ULTHUAN_GREY,#C4DDD6,196,221,214,"196, 221, 214",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_USHABTI_BONE,Games Workshop,Citadel,Air,AIR,,Ushabti Bone,USHABTI_BONE,#ABA174,171,161,116,"171, 161, 116",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_WHITE_SCAR,Games Workshop,Citadel,Air,AIR,,White Scar,WHITE_SCAR,#FFFFFF,255,255,255,"255, 255, 255",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_AIR_ZANDRI_DUST,Games Workshop,Citadel,Air,AIR,,Zandri Dust,ZANDRI_DUST,#988E56,152,142,86,"152, 142, 86",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_SPRAY_CHAOS_BLACK,Games Workshop,Citadel,Spray,SPRAY,,Chaos Black,CHAOS_BLACK,#001522,0,21,34,"0, 21, 34",Spray,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Same-name Citadel source (GW/Citadel Colours Revised PDF),Active item from Warhammer.com paint listing. Price: £13.00.,
GW_SPRAY_DEATH_GUARD_GREEN,Games Workshop,Citadel,Spray,SPRAY,,Death Guard Green,DEATH_GUARD_GREEN,#9C9171,156,145,113,"156, 145, 113",Spray,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Same-name Citadel source (Existing GW registry real product row),Active item from Warhammer.com paint listing. Price: £15.00.,
GW_SPRAY_GREY_SEER,Games Workshop,Citadel,Spray,SPRAY,,Grey Seer,GREY_SEER,#BFC8C8,191,200,200,"191, 200, 200",Spray,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £15.00.,
GW_SPRAY_LEADBELCHER,Games Workshop,Citadel,Spray,SPRAY,,Leadbelcher,LEADBELCHER,#5B5F61,91,95,97,"91, 95, 97",Spray,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Same-name Citadel source (Games_Workshop_Citadel_Air_v0.xlsx),Active item from Warhammer.com paint listing. Price: £15.00.,
GW_SPRAY_MACRAGGE_BLUE,Games Workshop,Citadel,Spray,SPRAY,,Macragge Blue,MACRAGGE_BLUE,#0D3E7C,13,62,124,"13, 62, 124",Spray,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Same-name Citadel source (Games_Workshop_Citadel_Air_v0.xlsx),Active item from Warhammer.com paint listing. Price: £15.00.,
GW_SPRAY_MECHANICUS_STANDARD_GREY,Games Workshop,Citadel,Spray,SPRAY,,Mechanicus Standard Grey,MECHANICUS_STANDARD_GREY,#39484A,57,72,74,"57, 72, 74",Spray,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Same-name Citadel source (Games_Workshop_Citadel_Air_v0.xlsx),Active item from Warhammer.com paint listing. Price: £15.00.,
GW_SPRAY_MEPHISTON_RED,Games Workshop,Citadel,Spray,SPRAY,,Mephiston Red,MEPHISTON_RED,#960D09,150,13,9,"150, 13, 9",Spray,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Same-name Citadel source (Games_Workshop_Citadel_Air_v0.xlsx),Active item from Warhammer.com paint listing. Price: £15.00.,
GW_SPRAY_MUNITORUM_VARNISH,Games Workshop,Citadel,Spray,SPRAY,,Munitorum Varnish,MUNITORUM_VARNISH,,,,,,Spray,Active,N/A - Non-color Product,Active item from Warhammer.com paint listing. Price: £15.00. | Varnish/spray; no meaningful color distance target. Leave blank intentionally.,
GW_SPRAY_RETRIBUTOR_ARMOUR,Games Workshop,Citadel,Spray,SPRAY,,Retributor Armour,RETRIBUTOR_ARMOUR,#C39E81,195,158,129,"195, 158, 129",Spray,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Same-name Citadel source (Full List of Citadel Paints Wikipedia PDF),Active item from Warhammer.com paint listing. Price: £21.50.,
GW_SPRAY_WHITE_SCAR,Games Workshop,Citadel,Spray,SPRAY,,White Scar,WHITE_SCAR,#FFFFFF,255,255,255,"255, 255, 255",Spray,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Same-name Citadel source (Games_Workshop_Citadel_Air_v0.xlsx),Active item from Warhammer.com paint listing. Price: £15.00.,
GW_SPRAY_WRAITHBONE,Games Workshop,Citadel,Spray,SPRAY,,Wraithbone,WRAITHBONE,#DCCB9A,220,203,154,"220, 203, 154",Spray,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £15.00.,
GW_SPRAY_ZANDRI_DUST,Games Workshop,Citadel,Spray,SPRAY,,Zandri Dust,ZANDRI_DUST,#988E56,152,142,86,"152, 142, 86",Spray,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Same-name Citadel source (Games_Workshop_Citadel_Air_v0.xlsx),Active item from Warhammer.com paint listing. Price: £15.00.,
GW_BASE_CERAMITE_WHITE,Games Workshop,Citadel,Base,BASE,,Ceramite White,CERAMITE_WHITE,#FFFFFF,255,255,255,"255, 255, 255",Base,Discontinued,Full List of Citadel Paints Wikipedia PDF; Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Verified historical Citadel paint from uploaded historical list.,
GW_BASE_DEATH_WORLD_FOREST,Games Workshop,Citadel,Base,BASE,,Death World Forest,DEATH_WORLD_FOREST,#5C6730,92,103,48,"92, 103, 48",Base,Discontinued,Full List of Citadel Paints Wikipedia PDF; Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Verified historical Citadel paint from uploaded historical list.,
GW_BASE_MECHANICUS_STD_GREY,Games Workshop,Citadel,Base,BASE,,Mechanicus Std Grey,MECHANICUS_STD_GREY,#3D4B4D,61,75,77,"61, 75, 77",Base,Discontinued,Comparison Hex Pull,Preserved from uploaded registry; product line normalized during audit. | Alias of Mechanicus Standard Grey; GW/Wikipedia/Duncan Rhodes direct hex,#3D4B4D
GW_LAYER_ASTRONOMICON_GREY,Games Workshop,Citadel,Layer,LAYER,,Astronomicon Grey,ASTRONOMICON_GREY,#96A5A9,150,165,169,"150, 165, 169",Layer,Discontinued,Existing uploaded GW registry after artifact cleanup; Hex/RGB: Existing uploaded GW registry row,Preserved from uploaded registry; product line normalized during audit.,
GW_LAYER_ASURMEN_BLUE_WASH,Games Workshop,Citadel,Layer,LAYER,,Asurmen Blue Wash,ASURMEN_BLUE_WASH,#273E53,39,62,83,"39, 62, 83",Layer,Discontinued,Existing uploaded GW registry after artifact cleanup; Hex/RGB: Existing uploaded GW registry row,Preserved from uploaded registry; product line normalized during audit.,
GW_LAYER_BAAL_RED_WASH,Games Workshop,Citadel,Layer,LAYER,,Baal Red Wash,BAAL_RED_WASH,#630808,99,8,8,"99, 8, 8",Layer,Discontinued,Existing uploaded GW registry after artifact cleanup; Hex/RGB: Existing uploaded GW registry row,Preserved from uploaded registry; product line normalized during audit.,
GW_LAYER_BADAB_BLACK_WASH,Games Workshop,Citadel,Layer,LAYER,,Badab Black Wash,BADAB_BLACK_WASH,#000000,0,0,0,"0, 0, 0",Layer,Discontinued,Comparison Hex Pull,Preserved from uploaded registry; product line normalized during audit. | Dakka/Vallejo legacy wash comparison direct hex,#000000
GW_LAYER_BADMOON_YELLOW,Games Workshop,Citadel,Layer,LAYER,,Badmoon Yellow,BADMOON_YELLOW,#FFF200,255,242,0,"255, 242, 0",Layer,Discontinued,GW/Citadel Colours Revised PDF; Hex/RGB: GW/Citadel Colours Revised PDF,Historical Citadel/Games Workshop color from uploaded revised chart.,
GW_LAYER_BAD_MOON_YELLOW,Games Workshop,Citadel,Layer,LAYER,,Bad Moon Yellow,BAD_MOON_YELLOW,#FFF700,255,247,0,"255, 247, 0",Layer,Discontinued,Existing uploaded GW registry after artifact cleanup; Hex/RGB: Existing uploaded GW registry row,Preserved from uploaded registry; product line normalized during audit.,
GW_LAYER_BEATEN_COPPER,Games Workshop,Citadel,Layer,LAYER,,Beaten Copper,BEATEN_COPPER,#73372D,115,55,45,"115, 55, 45",Layer,Discontinued,Existing uploaded GW registry after artifact cleanup; Hex/RGB: Existing uploaded GW registry row,Preserved from uploaded registry; product line normalized during audit.,
GW_LAYER_BESTIAL_BROWN,Games Workshop,Citadel,Layer,LAYER,,Bestial Brown,BESTIAL_BROWN,#7B4A39,123,74,57,"123, 74, 57",Layer,Discontinued,GW/Citadel Colours Revised PDF; Hex/RGB: GW/Citadel Colours Revised PDF,Historical Citadel/Games Workshop color from uploaded revised chart.,
